0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,imgpath
277,91,-56,-50,210,-1,-27,1,-88,58,24,-37,16,45,-27,12,-2,-37,-4,-2,61,13,10,-39,-16,-6,-52,19,-25,42,18,16,-27,-3,33,-30,-5,20,13,-27,41,-19,-43,-26,34,-20,-14,-42,30,-23,10,19,31,-1,5,-23,7,11,41,5,-11,-1,11,-12,0,9,28,-20,-4,-13,7,-15,-12,-13,-31,5,-18,-11,14,-29,25,-10,-9,-6,-30,-3,3,-5,16,-6,-27,15,9,15,-2,10,-11,-2,13,19,15,24,-7,-3,0,-7,-2,-22,-3,13,14,-1,-1,-6,3,-17,10,7,-9,1,-2,3,0,1,10,10,-1,-15,-12,12,-7,-1,7,0,2,4,-2,2,15,-11,-1,-21,0,9,-9,14,1,5,-13,-4,17,-5,0,-8,-6,5,13,8,0,5,3,-1,2,17,8,7,7,0,8,-2,2,-6,-3,-8,-2,-5,2,8,-1,-3,3,-5,0,-2,2,-10,-6,-9,-5,-3,6,12,6,6,-7,-12,7,-3,7,1,10,-2,15,0,5,6,0,6,1,-1,-1,1,-1,13,2,5,-6,1,0,-2,-1,-4,2,-12,-7,6,4,0,-8,-1,3,0,2,7,3,-3,11,7,1,-2,-1,-3,3,2,1,-9,1,-2,1,0,0,-4,-4,-3,-5,-1,2,3,2,8,-1,-1,7,-3,7,1,-2,0,3,-5,1,3,-2,0,-3,4,-2,2,-2,-1,-3,4,-1,0,2,0,-3,0,-4,-1,2,2,1,1,3,-2,1,2,-2,4,-4,0,1,0,-1,1,-2,0,-1,2,3,-2,3,5,-5,-1,2,-1,-4,4,2,0,-3,0,-1,4,2,-3,1,0,-1,0,1,-3,0,0,3,-2,0,1,0,-1,2,2,-1,-1,1,2,0,-2,-1,4,1,-2,0,-2,2,0,0,1,0,1,2,-1,2,3,-1,-2,1,2,0,0,0,-1,0,1,-2,2,4,0,0,0,2,2,1,0,-2,0,-3,1,1,1,2,0,0,0,0,-1,0,0,-1,-1,0,0,-1,0,2,1,0,0,1,0,0,0,0,1,-3,0,-1,0,2,0,0,0,-1,0,-2,0,-1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,static/images/EP9AfJ5mOO85.jpg
-100,-31,-34,-43,-17,28,-8,10,16,25,7,13,29,-15,8,-3,6,-18,-31,-17,1,-9,16,29,-24,-9,20,-23,-1,18,3,11,-2,32,3,0,7,13,18,-5,-25,-9,-5,-12,0,-24,-5,-31,3,11,4,-5,8,5,-2,-5,0,4,-13,-1,2,1,-1,9,0,0,-3,-16,0,1,16,-19,-13,-3,0,-8,-1,-14,8,0,-7,2,-1,4,2,-6,5,-2,10,-1,-5,0,3,-22,-15,4,7,2,9,3,-3,6,-9,-1,-4,-3,6,-11,14,-5,-12,12,3,7,-7,0,-17,0,1,-5,-7,-14,-2,7,-9,-11,7,1,2,16,-9,-11,-2,-6,-6,-6,0,5,-2,-4,7,-10,-18,-4,-11,-17,-5,2,-1,16,14,2,3,15,4,-9,-3,11,3,-5,14,-6,13,-6,-1,-20,-5,11,-1,-12,0,-3,0,-8,6,1,-15,3,4,-2,0,-5,13,11,5,0,9,8,0,6,-5,-7,-9,-4,-6,-2,7,-2,10,-1,-9,8,2,-8,4,-1,-10,-4,-7,-9,-5,-14,0,-6,7,3,-5,-5,15,-21,2,11,6,-16,0,0,5,23,14,0,3,-2,-7,1,10,0,-2,4,-13,-16,0,-5,-3,6,10,0,-10,-1,-15,6,7,8,2,-9,-2,-5,4,1,-5,-8,-12,6,-2,-8,-14,-2,-4,1,3,-9,-1,0,3,-4,-7,-5,0,12,-3,0,5,-3,-7,-9,-3,-7,-6,-15,1,0,9,-8,-10,-5,4,1,-6,-1,-2,-1,1,-12,-6,-1,2,-6,5,-3,-15,11,0,0,-7,4,3,3,4,3,2,0,-6,3,3,10,11,-6,1,4,-4,3,-4,0,-1,0,5,1,5,1,6,0,0,0,0,-1,-4,-9,0,-6,3,0,-4,-1,-9,-5,6,-1,3,0,-3,3,-3,-2,-9,2,2,2,-2,-4,2,-2,-2,6,-7,3,-1,5,3,-1,3,1,-3,4,-4,-4,-2,-1,0,2,-2,0,2,1,3,-1,4,1,0,0,-1,-4,-1,0,1,0,5,0,0,2,-3,0,0,3,0,1,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,0,2,-1,1,1,2,0,1,1,-1,0,0,0,0,0,0,static/images/EsvVyaG10W58.jpg
301,-128,31,81,-91,61,-55,-6,-14,13,35,-19,59,-30,-3,11,12,25,16,36,28,-17,-37,-4,-53,30,-19,0,1,-9,-36,3,3,3,-12,11,20,12,-11,-10,-11,23,-14,19,4,-6,-2,-2,-7,20,-2,-4,8,-17,5,10,21,-7,14,9,-2,6,14,12,8,2,5,-6,-4,19,0,-3,-4,0,5,-7,-4,-1,-13,-7,-13,3,-14,-4,-3,0,-7,8,-18,1,6,18,-8,-8,0,-7,6,-12,0,20,18,12,13,-18,24,-2,-6,4,12,-12,19,-2,-4,-4,-7,1,9,2,4,2,13,-3,-7,-12,-3,-3,4,-9,-9,3,15,0,-9,-10,10,7,-8,-1,-2,3,-3,-4,7,-5,-2,3,15,4,1,5,-7,8,8,-1,-8,5,6,4,3,0,5,10,0,11,-5,6,0,-2,-3,0,-4,3,5,-9,0,-10,-3,-5,-2,-9,-1,-12,-6,-11,4,0,-7,-9,-6,-11,-3,2,0,13,-3,5,0,8,-3,-1,-1,-1,-6,1,0,-6,-2,-5,6,2,0,0,-3,-2,0,-7,4,5,10,0,15,5,4,4,6,2,7,1,6,6,1,1,0,-3,-2,4,7,-6,3,0,8,-1,0,0,0,7,-9,4,-4,5,0,0,1,2,-10,12,3,0,0,0,-7,0,7,0,-15,-5,-4,3,0,1,-2,5,5,-6,0,8,0,-4,1,-6,3,0,3,-6,3,0,-1,-4,-1,0,-14,0,1,3,0,-1,-1,0,-6,3,-3,-9,-4,-8,0,-3,5,-2,-3,-1,0,4,-10,4,1,4,0,1,2,2,-5,-5,1,-7,-1,2,-3,0,9,2,-2,0,7,6,-2,-4,2,1,0,5,8,5,-4,-4,3,-2,0,-1,-4,3,-1,3,2,4,-9,5,8,5,0,1,-13,4,3,6,0,-1,-6,0,0,2,3,0,0,2,7,3,-1,8,-8,0,4,-1,5,2,-1,-1,-6,-2,-4,0,1,5,0,1,2,1,-2,5,5,-3,4,-6,3,6,-2,12,4,0,-1,0,2,-1,-4,-2,-1,0,2,12,3,-7,-1,-4,-6,-4,7,7,-2,0,-3,1,0,-3,5,0,-9,0,5,2,0,0,0,0,0,0,0,static/images/eucw1RI2Rj98.jpg
-104,20,38,-31,-27,-1,-23,17,12,0,33,-16,-24,9,2,15,-13,10,-24,-9,-7,-11,-7,-7,-1,6,-10,11,2,-24,-3,-7,-19,3,8,2,3,5,-5,-2,-8,6,-4,-5,9,-8,1,4,-1,2,-11,-3,-3,-1,3,3,-3,9,1,4,-17,-1,-12,-9,0,3,-12,-1,-5,-2,0,0,10,-3,-3,8,0,0,-7,-1,6,4,-4,-4,-4,-5,-5,5,6,6,4,5,-6,3,4,-5,0,-3,7,-3,0,7,-4,-6,11,1,0,-2,-2,3,-1,0,1,2,-7,9,2,-8,-7,5,8,3,3,0,-1,-2,7,-3,-6,-5,3,3,8,-6,2,5,-4,4,1,3,4,0,-4,-3,0,8,-7,8,0,-1,3,-6,2,0,12,-8,-5,-1,-4,3,8,-8,-2,3,0,3,7,0,0,-2,7,-1,0,1,-7,4,1,-2,2,0,-7,-1,4,7,5,3,0,-5,-5,-3,4,4,-6,0,-6,-6,2,-3,1,0,0,0,0,-5,-6,2,6,-3,0,-2,1,-4,-3,-7,-1,0,-5,5,-3,8,2,-1,2,9,-3,8,-9,2,1,0,1,2,0,0,-3,0,0,0,6,11,-2,3,5,0,4,0,-6,2,1,0,-1,-4,-4,-1,0,2,5,6,-4,-5,0,-5,3,-2,9,7,8,4,-9,-6,1,4,10,-5,7,0,8,5,-8,-6,8,6,1,0,-7,2,1,-3,3,0,4,3,-6,0,-1,-7,-10,-2,-1,-9,-3,3,-9,5,-6,2,0,0,6,-2,-1,0,-9,-5,4,-9,0,-8,3,0,2,6,-1,3,7,0,1,-2,0,0,0,-6,1,5,9,3,0,0,0,3,4,-2,3,-3,-2,-4,4,-1,0,10,0,6,5,-8,0,10,3,7,-9,9,0,-1,13,-6,1,1,5,-10,1,0,-12,6,-7,0,-8,6,6,17,0,-13,-10,-1,-5,0,0,8,-5,8,3,-3,-5,0,2,1,-19,2,0,-2,-4,5,4,-9,7,-7,7,15,1,-9,1,-4,-9,9,2,-1,2,-9,12,-4,1,0,6,0,11,-2,-7,4,-1,0,7,-3,-3,2,3,-4,2,0,2,3,0,0,0,0,0,0,0,static/images/eVpRYZG694J2.jpg
245,-163,51,48,-8,-24,4,19,18,45,14,-4,-57,-41,-22,-36,6,-19,-5,-6,8,13,4,-10,17,-6,8,-28,-16,-10,13,-20,-37,-4,-7,19,-15,9,5,-25,16,15,10,-7,0,10,-4,-13,15,17,1,11,-5,19,-2,6,0,-11,-15,-3,16,-12,8,-1,-7,-2,-3,17,-13,0,15,14,-2,-11,3,-1,1,7,-13,-3,5,-20,-19,7,13,-27,4,5,-6,0,12,-14,-6,-10,-9,4,0,1,0,-4,-5,3,8,11,-15,9,-19,9,0,3,22,9,2,12,-16,-8,1,-4,3,-9,4,-11,26,-8,3,-6,17,-4,-24,-1,0,2,10,9,5,2,-6,-3,-7,-2,3,-13,-7,15,8,-6,1,5,8,9,-17,-6,0,-1,14,1,4,1,-9,6,-3,-2,9,7,3,0,10,-1,-7,3,-2,5,15,-5,5,-4,-8,5,1,-5,10,7,1,-6,1,-1,-9,0,3,-3,-3,-1,-4,4,-1,2,5,0,-4,1,-4,9,8,-8,-4,-2,4,0,-5,1,-10,-3,2,10,-6,-7,3,-6,-1,-5,-12,3,10,7,-13,6,-9,-2,-5,-3,0,0,-3,1,0,-1,5,8,0,0,0,1,5,2,7,4,7,5,0,-6,-2,1,2,0,-2,2,-2,9,-1,-2,2,-2,-2,-1,-1,0,0,4,-3,-11,0,0,2,6,-3,-5,-7,-7,-7,9,-5,-4,10,0,-6,-2,-8,0,3,6,-6,1,0,-1,-9,-5,4,0,-1,1,-5,-1,-4,-2,1,0,-4,-3,1,2,2,-8,5,1,-3,-4,11,0,-1,-9,5,4,0,-6,9,-7,0,-8,0,0,2,0,3,1,3,0,-4,-3,0,2,2,3,5,1,-7,-2,6,0,2,0,0,-7,-2,0,5,-7,-8,-12,-1,-8,-4,-7,0,3,-1,-2,-7,-6,-8,4,2,6,14,6,8,-3,-1,-1,-9,5,-4,0,5,0,0,1,-6,5,-1,-1,0,-2,2,-1,0,6,7,0,0,1,-4,5,6,1,-2,3,-2,0,-6,-3,-8,1,0,-1,4,4,1,5,1,5,6,-2,-2,-6,-2,-7,-1,0,0,-1,-5,-1,4,0,-5,4,-2,0,-1,0,0,0,0,0,0,static/images/F1LQRMdv414m.jpg
-131,-43,-97,54,20,-24,18,-14,-9,-28,33,-24,20,-26,23,-30,10,15,-8,-19,-4,-2,1,-5,-1,-14,-4,15,-17,0,9,6,10,9,-7,0,-12,1,-12,-3,3,1,-1,-6,11,1,-8,10,10,1,8,-23,-17,1,4,-2,13,-18,0,1,4,2,11,7,1,1,-6,-2,-2,5,-12,-7,7,5,-3,0,-3,-1,0,-6,-3,0,-10,2,5,-5,-4,4,-1,-9,-7,6,1,-2,12,-1,1,-1,-3,1,-4,4,-4,7,4,-1,-7,0,4,1,-9,-1,7,-10,0,1,2,-7,-4,1,7,-2,6,3,7,-3,0,3,0,0,0,-1,0,1,-5,3,-5,10,12,-2,3,0,3,-6,-1,11,-15,-1,0,8,1,1,-2,-2,-3,0,-4,3,-2,1,-5,-4,5,-3,2,1,0,3,5,2,0,3,4,0,-12,0,-1,2,-9,-8,-1,-3,3,6,3,-2,5,-2,1,5,4,-8,2,0,1,0,-2,3,0,4,0,0,-6,-1,0,1,-6,-4,-8,5,5,-10,-10,1,5,-1,-2,6,0,1,-2,-7,3,-3,3,-1,-3,-1,2,0,-2,0,0,5,3,-4,2,6,2,2,5,-1,5,0,-9,0,-1,1,0,3,-6,-10,-2,5,-6,-5,6,6,-2,0,-2,2,-6,-1,-6,-7,-2,2,-3,1,3,-9,0,-2,0,1,11,-4,-6,-7,2,2,-2,6,-3,0,3,-6,-5,2,-3,3,1,0,0,2,-6,2,-3,2,1,-2,0,-1,0,2,-8,2,-5,0,0,1,-1,-6,-3,5,1,-1,-2,-2,0,-2,-3,-4,-3,-5,-4,5,7,9,-9,0,7,1,-6,-1,1,6,-5,1,-1,-9,-3,-1,-5,0,3,7,-5,-11,-3,-13,4,-7,-2,-4,0,-2,1,-3,2,-1,0,10,-4,5,12,-2,8,0,0,-6,2,0,-5,8,-8,-2,-9,-3,1,12,-9,0,4,14,-2,-2,-10,-10,-1,6,5,4,-2,0,24,5,10,17,0,16,-12,1,-2,-11,-6,-5,-2,-6,0,11,-1,-6,-6,1,0,4,-6,-1,0,-10,4,2,2,2,5,-1,2,0,-1,-1,-1,-3,0,1,1,2,1,0,0,0,0,0,0,static/images/f28qs2O2SSkN.jpg
128,210,-37,5,-25,-58,55,-78,48,54,29,38,32,31,-25,-9,32,-4,-13,44,-28,-13,-44,8,18,10,11,4,-9,-15,13,-8,-12,2,-19,2,9,12,3,11,8,-3,-5,1,4,-14,2,-7,16,-2,12,-5,2,-5,-3,-1,2,-1,-11,6,-4,2,8,-12,9,2,-11,4,5,-15,6,1,14,11,2,-1,1,0,-2,4,4,-16,2,2,-13,-9,-1,-11,-13,-5,-12,10,-9,-6,-14,4,-6,-3,-6,-9,-6,-2,-4,-7,12,-4,6,3,4,0,2,-10,1,7,9,12,1,-1,7,2,-4,0,9,8,0,6,3,-1,0,11,-9,-21,0,4,-2,-9,-6,2,0,7,-1,-12,2,-2,0,-10,7,-4,-1,0,-11,8,-5,-9,0,12,-2,0,-3,6,9,0,-3,3,-8,-2,3,-7,9,2,-2,-6,4,5,-3,-6,-7,-2,0,2,1,6,-9,-4,3,2,0,2,-5,-9,-4,-1,-4,3,7,1,-4,-4,6,-7,4,-7,-5,2,-2,-3,4,0,-1,-9,0,-5,6,-7,-4,0,3,-8,-8,2,0,0,1,1,-1,0,-3,1,-6,-1,-1,3,2,-1,1,11,-2,10,3,-6,-3,3,5,1,-5,0,-2,-2,4,2,-2,0,-8,-9,-4,1,0,1,0,1,1,5,0,0,-3,-1,-1,0,-4,0,-2,-3,0,-5,-6,7,1,4,-1,1,6,-1,4,4,-1,0,-2,-3,2,1,4,2,1,4,0,0,2,3,1,0,2,0,0,1,0,1,4,0,0,-2,0,1,2,2,0,-4,-1,0,0,1,-2,-5,1,4,-1,2,4,1,0,1,-1,2,0,-2,0,2,-1,1,-1,-4,0,-1,-2,-1,-7,4,-1,0,0,2,0,0,1,-2,0,-4,1,-2,4,1,-1,-1,-1,-2,-3,1,-2,0,0,-3,3,1,0,0,2,1,0,3,0,2,-4,0,-5,0,1,1,-1,0,0,-1,0,3,0,1,0,-4,0,-3,-2,2,2,0,0,1,-1,0,3,-1,2,1,0,0,2,0,0,0,-2,-1,1,1,0,0,0,1,1,-1,0,0,1,1,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,static/images/F32B6lX9cgtC.jpg
-128,-29,-125,102,25,-36,-9,29,11,-15,7,3,8,-5,-15,8,-9,-2,21,5,4,22,0,24,6,-3,26,14,6,-3,-29,26,-12,15,-24,-8,3,2,-8,8,-31,7,9,-8,10,6,-22,-28,-3,-1,-17,0,-20,7,6,-6,-11,9,-14,-15,11,-10,1,-12,4,-1,11,-5,-7,17,5,8,8,4,-19,-5,16,-13,14,-7,-2,-2,-6,-3,3,-18,-16,1,-31,0,0,1,7,8,-5,-9,6,12,-23,32,-14,17,8,-2,-10,-6,1,-18,3,0,0,-2,11,-8,-12,-4,-1,-24,-17,2,-1,3,2,-5,0,16,-7,3,-6,3,-8,16,-8,21,-18,11,5,-10,13,-5,0,-6,0,-4,6,-6,12,0,2,-21,0,1,13,11,4,2,14,0,3,-4,-4,7,-11,0,-4,9,4,-4,8,-11,2,-3,5,9,15,9,15,-13,7,7,0,7,-1,1,4,4,8,7,7,-7,-3,-12,-3,-2,-20,-6,16,-6,6,2,5,-4,-5,13,0,-4,15,-15,0,-5,-1,3,4,1,7,8,0,-3,-3,0,4,6,-3,14,0,-7,2,-2,7,5,-15,-15,-12,6,2,1,5,4,8,-13,-10,-6,0,-10,2,1,-2,0,13,5,5,11,4,-1,-9,5,2,-2,-1,0,8,5,3,8,19,6,-5,-1,-4,-5,4,7,3,-4,4,0,-7,0,4,3,0,-2,-3,0,1,-1,-5,7,2,3,-1,-2,-3,-2,-2,-8,-7,8,9,0,-3,-5,-2,6,-8,-2,6,-3,-12,-3,0,6,-4,-4,7,-6,4,9,-6,1,-1,-5,-5,-2,5,-1,-7,-1,-1,-3,0,2,-3,-5,7,-5,5,1,1,-4,1,-4,9,-4,2,8,8,-7,0,-1,6,2,0,3,1,5,3,2,11,0,-2,-4,1,8,-2,7,1,-1,0,-4,1,-3,3,0,-2,-2,0,0,1,4,1,2,-2,0,5,1,0,0,-4,-2,2,-2,1,0,-2,1,1,0,2,3,0,3,-1,1,0,1,2,2,0,-1,0,-1,-1,-2,1,-1,0,-2,-1,-2,0,0,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,static/images/F88B18ISaHHL.jpg
175,-122,36,54,-77,33,-20,13,20,17,25,-18,9,1,-26,-4,11,-19,13,17,-15,-3,-28,-2,0,-3,-2,7,-31,9,-10,-6,7,-12,21,25,-8,7,4,1,-9,13,13,14,9,10,5,-9,4,-22,6,-7,0,-1,-14,-35,30,9,8,-6,-2,-8,1,3,1,0,0,-9,-5,-17,-9,7,7,-5,2,0,0,-3,5,2,-10,2,7,2,-1,7,2,-9,-8,0,-11,2,10,-6,-5,-12,1,6,2,-7,-8,-14,3,4,0,-13,20,-17,-5,7,-4,6,12,-7,2,0,3,-5,-3,0,1,-6,1,15,-6,4,-7,-1,3,-1,17,10,15,6,2,2,6,-10,3,-2,-10,4,12,3,-4,-2,-6,-1,-4,16,0,-11,10,0,3,-1,2,7,-13,8,-7,5,2,-8,-3,-5,2,16,-12,0,2,4,-5,-2,-2,-3,-4,10,4,-5,8,5,7,5,-5,3,3,-4,-1,-2,4,6,-5,-2,3,6,1,6,-2,-5,10,5,6,5,4,-8,-1,4,-5,8,-2,-12,-4,6,3,9,0,-1,6,-2,-4,7,-5,1,-5,-4,0,-2,0,0,-2,1,0,-5,2,-3,5,11,1,1,-17,1,0,4,6,3,-5,3,-7,4,3,-5,6,-3,3,-1,6,-1,1,0,1,-7,9,10,0,-1,-5,-3,-3,1,-8,-16,-1,-4,2,-8,-5,-11,0,-6,6,-1,2,0,-11,-1,3,-7,6,3,-2,-3,1,-10,3,-5,3,0,4,-8,3,1,16,-2,-13,4,3,-4,2,6,-2,0,3,-3,0,-5,-2,-2,2,5,-3,-1,-9,5,4,2,2,-4,4,-6,2,-6,-14,1,3,1,-8,1,7,2,-5,4,8,0,-4,0,-2,6,11,-3,-3,0,-5,5,-1,-5,0,-3,3,-1,-6,8,0,2,-1,-5,1,9,4,-2,0,-6,0,-2,1,0,-13,8,4,0,-4,-7,4,-4,0,0,-7,-5,-1,-1,-3,-5,5,13,1,3,-4,5,6,0,8,0,4,4,2,1,-4,-12,3,6,0,7,2,-4,-4,-3,0,-9,0,-5,-4,-2,1,0,1,-4,-2,-8,-3,2,2,3,-1,9,-1,0,0,0,1,0,0,0,0,0,0,static/images/fbXf475X3mgU.jpg
-74,63,93,26,-4,-31,-43,-3,14,16,-52,-46,-33,6,-8,-7,-4,21,-18,8,5,-17,-4,-10,9,-2,-8,30,-17,13,19,-18,-9,8,22,8,-16,-2,-2,22,2,7,-10,-32,-8,-7,-18,-5,-9,-1,0,5,-4,-11,-10,11,-2,1,2,-9,0,4,13,4,0,1,2,-10,14,3,16,5,5,-1,7,-13,19,-9,3,0,-20,-2,1,5,-2,-9,4,-6,-13,6,8,-6,-16,-9,1,3,-5,-4,0,-5,5,-1,11,13,17,-7,1,-11,10,-11,-2,5,-6,-6,-3,10,-4,-7,5,-4,2,6,-16,-4,-2,9,3,-11,0,-12,-3,-6,-7,-2,19,-8,-4,14,2,-1,-1,7,-1,-4,-1,-6,-11,6,-6,-2,-6,1,-9,7,6,3,9,1,20,0,-5,5,1,-1,5,4,-7,2,8,-9,11,3,0,8,-7,-1,-1,0,-1,-11,9,7,7,2,-4,8,-2,1,8,-7,-2,5,1,-3,8,0,7,0,9,3,7,-8,-8,8,8,-4,-8,0,-9,0,8,-3,2,0,-5,-1,-6,6,1,-6,1,-3,5,-5,-9,-1,1,-5,1,4,-5,8,3,1,3,-5,-2,1,3,-2,-3,1,6,-3,3,-6,5,12,1,3,-1,5,0,0,6,-5,2,5,-8,-5,-5,1,2,0,1,4,4,-4,0,2,2,6,6,-9,8,0,2,3,-5,-7,0,-2,-5,3,2,3,5,-7,1,2,10,-6,-5,-4,1,-3,2,-6,2,3,4,-8,-9,-2,3,-2,1,-9,-1,-6,2,-5,0,7,-9,1,0,2,0,-12,0,-2,-3,-3,-1,-1,-5,10,7,-3,10,6,1,-2,13,0,4,0,2,5,-1,4,-10,-4,-2,4,5,5,7,3,-1,10,0,0,2,-2,0,-3,-3,-7,11,0,6,-2,0,-3,2,-6,0,7,0,3,13,0,-5,0,-1,1,-4,0,-1,1,3,3,3,-5,-1,5,16,12,-3,-6,4,8,5,5,2,2,9,1,4,3,-2,10,-3,-1,8,4,4,-4,13,-9,0,2,-4,2,2,0,1,-3,-1,-3,5,5,-2,-4,-5,-7,0,-4,0,2,0,-5,1,-1,0,2,0,0,0,0,0,0,0,static/images/fgvr52EN39KT.jpg
-110,-15,-67,80,0,-46,36,19,-39,3,-50,-37,42,39,21,25,-61,-49,-34,104,-20,6,46,-57,31,10,22,-20,10,-13,-56,-11,30,0,1,10,-12,81,-5,-6,6,-14,-36,14,-25,28,18,26,17,50,-8,54,-30,29,-4,7,-2,0,13,-19,-25,-23,3,-9,-2,0,-5,6,0,-48,0,30,11,6,-5,-9,13,-14,9,-14,1,8,-9,-6,-21,24,4,4,-5,-24,-26,-19,23,-33,17,19,18,-17,7,17,-8,18,27,-7,-8,-12,17,0,-2,-11,-17,2,-10,-1,-11,0,-5,-10,10,-20,-3,-10,7,-9,-21,5,1,21,0,5,-2,3,2,-15,2,1,15,23,-13,16,0,-7,15,1,11,15,-16,0,7,-6,-5,5,-11,12,-5,-1,4,10,5,0,4,6,1,-4,6,-14,2,-3,1,5,-2,-8,1,-4,-1,-7,1,2,-2,-2,0,-6,-5,5,-16,-4,-8,0,3,-1,5,6,8,-3,-6,3,0,-5,-4,6,-1,-2,-2,0,-1,4,0,-1,3,3,-10,-3,3,-4,2,1,2,3,6,0,-10,-2,-1,0,-9,4,-5,0,3,1,1,1,0,2,0,2,1,0,5,2,1,-2,1,3,-4,0,-3,-2,0,-1,2,1,-2,0,-1,0,1,-2,4,-2,0,0,-2,1,-1,-2,3,0,0,0,1,-2,0,0,2,1,1,-1,-1,0,1,0,-2,4,1,-2,-2,1,4,-1,1,0,-1,3,-2,3,-4,1,0,0,0,-1,0,0,-1,-3,0,1,-1,0,0,0,0,1,0,-1,0,3,2,0,0,-1,0,0,-1,-1,-1,-1,0,0,-1,1,2,-1,0,0,0,0,0,1,0,-2,0,2,-2,0,0,1,1,-1,0,0,-1,-1,-2,3,0,2,1,0,-1,0,0,1,-2,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,0,0,0,2,-1,0,-1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,-1,0,0,0,-1,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,static/images/fh0eV16E4sjK.jpg
